,dataset_code,limno_run,location_name,location_code,date_time,depth_m,nh4_um,no2_um,no3_um,srp_um
3610,LIMNO_NUTRIENTS,FRX1011L3,Lake Fryxell,FRXLT1,2011-01-08,6.0,0.13,0.08,0.0,0.04
3611,LIMNO_NUTRIENTS,FRX1011L3,Lake Fryxell,FRXLT1,2011-01-08,7.0,0.15,0.07,0.11,0.07
3612,LIMNO_NUTRIENTS,FRX1011L3,Lake Fryxell,FRXLT1,2011-01-08,8.0,0.0,0.06,0.0,0.08
3613,LIMNO_NUTRIENTS,FRX1011L3,Lake Fryxell,FRXLT1,2011-01-08,9.0,0.0,0.05,0.0,0.15
3614,LIMNO_NUTRIENTS,FRX1011L3,Lake Fryxell,FRXLT1,2011-01-08,10.0,3.62,0.05,0.26,1.09
3615,LIMNO_NUTRIENTS,FRX1011L3,Lake Fryxell,FRXLT1,2011-01-08,11.0,10.28,0.07,1.6,1.82
3616,LIMNO_NUTRIENTS,FRX1011L3,Lake Fryxell,FRXLT1,2011-01-08,12.0,,,,
3617,LIMNO_NUTRIENTS,FRX1011L3,Lake Fryxell,FRXLT1,2011-01-08,15.0,,,,
3618,LIMNO_NUTRIENTS,FRX1011L3,Lake Fryxell,FRXLT1,2011-01-08,18.0,,,,
3619,LIMNO_NUTRIENTS,FRX1112L1,Lake Fryxell,FRXLT1,2011-11-07,4.5,0.32,0.16,0.08,0.04
3620,LIMNO_NUTRIENTS,FRX1112L1,Lake Fryxell,FRXLT1,2011-11-07,5.0,0.46,0.12,0.04,0.0
3621,LIMNO_NUTRIENTS,FRX1112L1,Lake Fryxell,FRXLT1,2011-11-07,6.0,0.76,0.12,0.19,0.0
3622,LIMNO_NUTRIENTS,FRX1112L1,Lake Fryxell,FRXLT1,2011-11-07,7.0,0.2,0.12,0.04,0.0
3623,LIMNO_NUTRIENTS,FRX1112L1,Lake Fryxell,FRXLT1,2011-11-07,8.0,0.31,0.15,0.02,0.0
3624,LIMNO_NUTRIENTS,FRX1112L1,Lake Fryxell,FRXLT1,2011-11-07,9.0,0.4,0.16,0.02,0.02
3625,LIMNO_NUTRIENTS,FRX1112L1,Lake Fryxell,FRXLT1,2011-11-07,10.0,4.13,0.11,,0.34
3626,LIMNO_NUTRIENTS,FRX1112L1,Lake Fryxell,FRXLT1,2011-11-07,11.0,44.65,0.11,,4.38
3627,LIMNO_NUTRIENTS,FRX1112L1,Lake Fryxell,FRXLT1,2011-11-07,12.0,56.09,0.08,,4.83
3628,LIMNO_NUTRIENTS,FRX1112L1,Lake Fryxell,FRXLT1,2011-11-07,15.0,336.2,0.11,,30.81
3629,LIMNO_NUTRIENTS,FRX1112L1,Lake Fryxell,FRXLT1,2011-11-07,18.0,528.48,0.13,,41.69
3630,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,4.0,0.75,0.57,0.39,0.04
3631,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,5.0,0.66,0.75,0.21,0.03
3632,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,6.0,0.52,0.48,0.27,0.04
3633,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,8.0,0.22,0.17,0.06,0.04
3634,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,10.0,0.17,0.17,0.05,0.05
3635,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,12.0,0.27,0.15,0.13,0.05
3636,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,14.0,0.42,0.15,0.29,0.06
3637,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,16.0,0.59,0.18,1.61,0.03
3638,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,18.0,0.4,0.21,5.77,0.05
3639,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,20.0,0.25,0.17,5.7,0.05
3640,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,22.0,0.32,0.14,6.23,0.05
3641,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,25.0,0.33,0.17,10.79,0.04
3642,LIMNO_NUTRIENTS,HOR1112L1,Lake Hoare,HORLT1,2011-11-12,29.5,24.22,0.19,9.91,3.66
3643,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,4.0,1.49,0.47,12.47,
3644,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,5.0,1.28,0.38,12.53,
3645,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,6.0,1.26,0.36,12.01,
3646,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,8.0,0.93,0.31,10.13,
3647,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,10.0,0.95,0.24,8.86,
3648,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,12.0,1.58,0.25,12.52,
3649,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,13.0,2.04,0.28,14.17,
3650,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,15.0,13.76,0.49,26.41,
3651,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,18.0,7.98,0.81,41.87,
3652,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,20.0,35.23,1.48,60.4,
3653,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,22.0,35.23,4.94,87.32,
3654,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,25.0,29.36,3.21,116.33,
3655,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,30.0,76.33,58.36,141.74,
3656,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,35.0,76.33,48.66,195.22,
3657,LIMNO_NUTRIENTS,EB1112L1,East Lake Bonney,BONE30,2011-11-17,37.0,140.92,44.37,185.03,
3658,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,4.0,1.16,0.48,14.4,
3659,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,5.0,0.99,0.41,12.86,
3660,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,6.0,0.83,0.33,10.47,
3661,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,8.0,1.28,0.28,8.73,
3662,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,10.0,1.01,0.2,8.49,
3663,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,12.0,0.9,0.22,8.26,
3664,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,13.0,0.76,0.23,8.14,
3665,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,14.0,1.05,0.29,7.97,
3666,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,15.0,9.92,0.37,16.38,
3667,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,17.0,146.14,1.49,14.09,
3668,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,20.0,161.7,1.97,11.52,
3669,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,22.0,179.63,1.7,9.97,
3670,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,25.0,203.7,1.19,0.77,
3671,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,30.0,234.5,1.15,0.31,
3672,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,35.0,270.52,1.64,1.56,
3673,LIMNO_NUTRIENTS,WB1112L1,West Lake Bonney,BONW20,2011-11-20,38.0,288.68,1.37,0.0,
3674,LIMNO_NUTRIENTS,FRX1112L2,Lake Fryxell,FRXLT1,2011-12-08,4.5,0.35,0.08,0.05,0.04
3675,LIMNO_NUTRIENTS,FRX1112L2,Lake Fryxell,FRXLT1,2011-12-08,5.0,0.35,0.12,0.05,0.03
3676,LIMNO_NUTRIENTS,FRX1112L2,Lake Fryxell,FRXLT1,2011-12-08,6.0,0.33,0.1,0.05,0.02
3677,LIMNO_NUTRIENTS,FRX1112L2,Lake Fryxell,FRXLT1,2011-12-08,7.0,0.37,0.15,0.01,0.03
3678,LIMNO_NUTRIENTS,FRX1112L2,Lake Fryxell,FRXLT1,2011-12-08,8.0,0.56,0.17,0.02,0.06
3679,LIMNO_NUTRIENTS,FRX1112L2,Lake Fryxell,FRXLT1,2011-12-08,9.0,0.65,0.13,0.02,0.09
3680,LIMNO_NUTRIENTS,FRX1112L2,Lake Fryxell,FRXLT1,2011-12-08,10.0,7.1,0.14,,1.06
3681,LIMNO_NUTRIENTS,FRX1112L2,Lake Fryxell,FRXLT1,2011-12-08,11.0,60.8,0.14,,5.76
3682,LIMNO_NUTRIENTS,FRX1112L2,Lake Fryxell,FRXLT1,2011-12-08,12.0,94.68,0.14,,8.19
3683,LIMNO_NUTRIENTS,FRX1112L2,Lake Fryxell,FRXLT1,2011-12-08,15.0,304.88,0.13,,18.7
3684,LIMNO_NUTRIENTS,FRX1112L2,Lake Fryxell,FRXLT1,2011-12-08,18.0,697.5,0.16,,44.39
3685,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,4.0,0.32,0.16,0.12,0.02
3686,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,5.0,0.26,0.09,0.07,0.02
3687,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,6.0,0.35,0.14,0.06,0.02
3688,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,8.0,0.31,0.11,0.05,0.03
3689,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,10.0,0.35,0.12,0.02,0.03
3690,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,12.0,0.37,0.11,0.04,0.04
3691,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,14.0,0.31,0.13,0.02,0.04
3692,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,16.0,0.21,0.13,1.38,0.05
3693,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,18.0,0.28,0.13,5.15,0.04
3694,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,20.0,0.28,0.14,5.79,0.04
3695,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,22.0,0.2,0.15,6.09,0.04
3696,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,25.0,0.33,0.15,11.14,0.06
3697,LIMNO_NUTRIENTS,HOR1112L2,Lake Hoare,HORLT1,2011-12-11,29.5,16.33,0.16,10.85,1.94
3698,LIMNO_NUTRIENTS,MIE1112,Lake Miers,MIELT1,2011-12-14,4.0,0.15,0.08,0.04,0.03
3699,LIMNO_NUTRIENTS,MIE1112,Lake Miers,MIELT1,2011-12-14,5.0,0.17,0.09,0.03,0.03
3700,LIMNO_NUTRIENTS,MIE1112,Lake Miers,MIELT1,2011-12-14,6.0,0.18,0.08,0.05,0.03
3701,LIMNO_NUTRIENTS,MIE1112,Lake Miers,MIELT1,2011-12-14,8.0,0.17,0.07,0.03,0.04
3702,LIMNO_NUTRIENTS,MIE1112,Lake Miers,MIELT1,2011-12-14,10.0,0.17,0.09,0.04,0.03
3703,LIMNO_NUTRIENTS,MIE1112,Lake Miers,MIELT1,2011-12-14,12.0,0.23,0.07,0.02,0.03
3704,LIMNO_NUTRIENTS,MIE1112,Lake Miers,MIELT1,2011-12-14,14.0,0.26,0.05,0.07,0.03
3705,LIMNO_NUTRIENTS,MIE1112,Lake Miers,MIELT1,2011-12-14,16.0,0.27,0.08,0.04,0.03
3706,LIMNO_NUTRIENTS,MIE1112,Lake Miers,MIELT1,2011-12-14,17.0,0.25,0.11,0.02,0.03
3707,LIMNO_NUTRIENTS,MIE1112,Lake Miers,MIELT1,2011-12-14,18.0,1.33,0.1,0.04,0.04
3708,LIMNO_NUTRIENTS,MIE1112,Lake Miers,MIELT1,2011-12-14,19.0,10.16,0.1,0.1,0.04
3709,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,4.0,1.36,0.33,11.41,
3710,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,5.0,1.1,0.31,11.42,
3711,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,6.0,0.97,0.3,11.51,
3712,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,8.0,0.88,0.27,9.67,
3713,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,10.0,1.16,0.25,9.38,
3714,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,12.0,1.4,0.24,10.95,
3715,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,13.0,1.83,0.21,13.51,
3716,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,15.0,15.37,0.46,26.47,
3717,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,18.0,12.26,0.7,40.35,
3718,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,20.0,29.36,1.45,62.83,
3719,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,22.0,35.23,5.12,85.7,
3720,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,25.0,35.23,3.3,112.71,
3721,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,30.0,58.72,53.06,131.43,
3722,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,35.0,64.59,46.14,183.84,
3723,LIMNO_NUTRIENTS,EB1112L2,East Lake Bonney,BONE30,2011-12-17,37.0,99.82,43.89,184.36,
3724,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,4.0,0.68,0.35,10.27,
3725,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,5.0,0.77,0.32,10.66,
3726,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,6.0,0.86,0.26,8.98,
3727,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,8.0,1.04,0.22,7.52,
3728,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,10.0,1.23,0.21,7.79,
3729,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,12.0,0.9,0.2,8.08,
3730,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,13.0,0.6,0.26,8.07,
3731,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,14.0,2.84,0.3,8.01,
3732,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,15.0,10.31,0.4,15.2,
3733,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,17.0,142.94,1.34,14.68,
3734,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,20.0,168.53,1.69,10.6,
3735,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,22.0,178.85,1.71,10.87,
3736,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,25.0,200.77,0.87,0.19,
3737,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,30.0,228.05,1.17,0.0,
3738,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,35.0,267.65,1.2,0.0,
3739,LIMNO_NUTRIENTS,WB1112L2,West Lake Bonney,BONW20,2011-12-20,38.0,289.07,1.5,0.0,
3740,LIMNO_NUTRIENTS,FRX1112L3,Lake Fryxell,FRXLT1,2012-01-03,4.5,0.42,0.49,0.04,0.04
3741,LIMNO_NUTRIENTS,FRX1112L3,Lake Fryxell,FRXLT1,2012-01-03,5.0,0.38,0.17,0.05,0.02
3742,LIMNO_NUTRIENTS,FRX1112L3,Lake Fryxell,FRXLT1,2012-01-03,6.0,0.49,0.19,0.0,0.03
3743,LIMNO_NUTRIENTS,FRX1112L3,Lake Fryxell,FRXLT1,2012-01-03,7.0,0.37,0.32,0.04,0.03
3744,LIMNO_NUTRIENTS,FRX1112L3,Lake Fryxell,FRXLT1,2012-01-03,8.0,0.48,0.21,0.04,0.05
3745,LIMNO_NUTRIENTS,FRX1112L3,Lake Fryxell,FRXLT1,2012-01-03,9.0,0.62,0.21,0.0,0.08
3746,LIMNO_NUTRIENTS,FRX1112L3,Lake Fryxell,FRXLT1,2012-01-03,10.0,3.62,0.2,,0.63
3747,LIMNO_NUTRIENTS,FRX1112L3,Lake Fryxell,FRXLT1,2012-01-03,11.0,8.21,0.14,,0.92
3748,LIMNO_NUTRIENTS,FRX1112L3,Lake Fryxell,FRXLT1,2012-01-03,12.0,55.56,0.17,,4.85
3749,LIMNO_NUTRIENTS,FRX1112L3,Lake Fryxell,FRXLT1,2012-01-03,15.0,269.59,0.16,,19.5
3750,LIMNO_NUTRIENTS,FRX1112L3,Lake Fryxell,FRXLT1,2012-01-03,18.0,627.15,0.18,,44.33
3751,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,4.0,0.21,0.11,0.05,0.04
3752,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,5.0,0.26,0.16,0.04,0.04
3753,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,6.0,0.31,0.17,0.01,0.05
3754,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,8.0,0.29,0.12,0.03,0.04
3755,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,10.0,0.38,0.14,0.06,0.05
3756,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,12.0,0.36,0.18,0.02,0.05
3757,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,14.0,0.41,0.12,0.02,0.05
3758,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,16.0,0.31,0.19,1.92,0.05
3759,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,18.0,0.26,0.14,5.78,0.05
3760,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,20.0,0.27,0.13,6.12,0.05
3761,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,22.0,0.32,0.12,6.03,0.04
3762,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,25.0,0.61,0.13,13.53,0.04
3763,LIMNO_NUTRIENTS,HOR1112L3,Lake Hoare,HORLT1,2012-01-04,29.5,39.15,0.11,2.25,4.74
3764,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,4.0,2.48,0.36,10.73,
3765,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,5.0,2.58,0.41,13.94,
3766,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,6.0,1.62,0.34,11.0,
3767,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,8.0,1.0,0.28,8.5,
3768,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,10.0,1.88,0.28,9.51,
3769,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,12.0,1.68,0.26,10.76,
3770,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,13.0,1.71,0.28,12.74,
3771,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,15.0,7.98,0.51,23.76,
3772,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,18.0,13.76,0.78,39.22,
3773,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,20.0,41.1,1.81,65.21,
3774,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,22.0,41.1,4.96,91.58,
3775,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,25.0,29.36,6.02,129.73,
3776,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,30.0,64.59,58.39,139.77,
3777,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,35.0,76.33,52.28,207.13,
3778,LIMNO_NUTRIENTS,EB1112L3,East Lake Bonney,BONE30,2012-01-06,37.0,70.46,47.2,198.89,
3779,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,4.0,0.35,0.37,3.97,
3780,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,5.0,0.43,0.3,9.12,
3781,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,6.0,0.55,0.27,8.72,
3782,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,8.0,0.88,0.2,7.05,
3783,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,10.0,0.94,0.21,7.5,
3784,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,12.0,0.84,0.19,7.92,
3785,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,13.0,0.37,0.26,7.75,
3786,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,14.0,1.11,0.3,8.06,
3787,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,15.0,4.91,0.34,10.36,
3788,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,17.0,124.69,1.17,15.51,
3789,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,20.0,165.09,1.56,9.08,
3790,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,22.0,176.7,1.64,11.58,
3791,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,25.0,193.46,0.8,0.09,
3792,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,30.0,229.34,1.16,0.0,
3793,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,35.0,265.68,1.42,0.0,
3794,LIMNO_NUTRIENTS,WB1112L3,West Lake Bonney,BONW20,2012-01-07,38.0,274.42,1.3,0.0,
3795,LIMNO_NUTRIENTS,FRX1213L1,Lake Fryxell,FRXLT1,2012-11-08,4.5,0.9,0.14,,0.02
3796,LIMNO_NUTRIENTS,FRX1213L1,Lake Fryxell,FRXLT1,2012-11-08,5.0,3.4,0.27,0.23,
3797,LIMNO_NUTRIENTS,FRX1213L1,Lake Fryxell,FRXLT1,2012-11-08,6.0,1.9,0.2,0.14,0.02
3798,LIMNO_NUTRIENTS,FRX1213L1,Lake Fryxell,FRXLT1,2012-11-08,7.0,1.6,0.06,0.29,
3799,LIMNO_NUTRIENTS,FRX1213L1,Lake Fryxell,FRXLT1,2012-11-08,8.0,2.7,0.12,0.26,
3800,LIMNO_NUTRIENTS,FRX1213L1,Lake Fryxell,FRXLT1,2012-11-08,9.0,,0.13,0.08,0.04
3801,LIMNO_NUTRIENTS,FRX1213L1,Lake Fryxell,FRXLT1,2012-11-08,10.0,2.8,0.15,0.26,0.05
3802,LIMNO_NUTRIENTS,FRX1213L1,Lake Fryxell,FRXLT1,2012-11-08,11.0,12.2,0.09,0.25,0.72
3803,LIMNO_NUTRIENTS,FRX1213L1,Lake Fryxell,FRXLT1,2012-11-08,12.0,66.9,,0.23,3.98
3804,LIMNO_NUTRIENTS,FRX1213L1,Lake Fryxell,FRXLT1,2012-11-08,15.0,214.0,0.24,,16.7
3805,LIMNO_NUTRIENTS,FRX1213L1,Lake Fryxell,FRXLT1,2012-11-08,19.2,639.0,0.89,,45.4
3806,LIMNO_NUTRIENTS,MIE1213L1,Lake Miers,MIELT1,2012-11-13,5.0,2.4,0.26,0.38,
3807,LIMNO_NUTRIENTS,MIE1213L1,Lake Miers,MIELT1,2012-11-13,7.0,2.2,0.17,0.35,
3808,LIMNO_NUTRIENTS,MIE1213L1,Lake Miers,MIELT1,2012-11-13,9.0,0.9,0.12,0.39,
3809,LIMNO_NUTRIENTS,MIE1213L1,Lake Miers,MIELT1,2012-11-13,11.0,1.2,0.26,0.17,
3810,LIMNO_NUTRIENTS,MIE1213L1,Lake Miers,MIELT1,2012-11-13,13.0,1.1,,0.34,
3811,LIMNO_NUTRIENTS,MIE1213L1,Lake Miers,MIELT1,2012-11-13,15.0,1.7,,,
3812,LIMNO_NUTRIENTS,MIE1213L1,Lake Miers,MIELT1,2012-11-13,16.0,3.8,0.08,0.15,
3813,LIMNO_NUTRIENTS,MIE1213L1,Lake Miers,MIELT1,2012-11-13,17.0,2.2,0.05,0.07,
3814,LIMNO_NUTRIENTS,MIE1213L1,Lake Miers,MIELT1,2012-11-13,18.0,2.3,,0.32,
3815,LIMNO_NUTRIENTS,MIE1213L1,Lake Miers,MIELT1,2012-11-13,19.0,24.8,,0.28,
3816,LIMNO_NUTRIENTS,EB1213L1,East Lake Bonney,BONE30,2012-11-17,4.5,3.1,0.27,11.3,
3817,LIMNO_NUTRIENTS,EB1213L1,East Lake Bonney,BONE30,2012-11-17,5.0,3.1,0.23,10.7,
3818,LIMNO_NUTRIENTS,EB1213L1,East Lake Bonney,BONE30,2012-11-17,6.0,3.6,0.21,9.83,
3819,LIMNO_NUTRIENTS,EB1213L1,East Lake Bonney,BONE30,2012-11-17,8.0,4.1,0.15,6.96,
3820,LIMNO_NUTRIENTS,EB1213L1,East Lake Bonney,BONE30,2012-11-17,10.0,1.6,0.15,8.51,
3821,LIMNO_NUTRIENTS,EB1213L1,East Lake Bonney,BONE30,2012-11-17,12.0,2.4,0.14,18.9,0.02
3822,LIMNO_NUTRIENTS,EB1213L1,East Lake Bonney,BONE30,2012-11-17,13.0,3.4,0.15,9.0,
3823,LIMNO_NUTRIENTS,EB1213L1,East Lake Bonney,BONE30,2012-11-17,15.0,4.2,0.41,16.0,0.17
3824,LIMNO_NUTRIENTS,EB1213L1,East Lake Bonney,BONE30,2012-11-17,18.0,,0.68,35.6,0.69
